,PRVDR_NUM,FY_END_DT,HMO,TOT_HOSP,LAB_DEL_DAYS,TOT_HOSP,MED_UTIL,SSI_PER,CST_TO_CHG,MED_CHG,MED_CST,CHAR_CHG,CHAR_CST,TOT_UNR_UNC,URBAN_RURAL,STATES,DSH_PAT_PER
131,104082,10/31/2019,0.0,0.0,0.0,6728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Florida,0.0
132,452068,08/31/2019,0.0,0.0,0.0,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.0
134,103303,07/31/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Florida,0.0
135,281320,09/30/2019,36.0,0.0,0.0,1439.0,0.02501737317581654,0.0,0.6202,1259992.0,781447.0,106404.0,87784.0,441035.0,2.0,Nebraska,0.02501737317581654
136,301309,09/30/2019,49.0,0.0,0.0,4778.0,0.010255336961071579,0.0,0.470666,1072841.0,504950.0,11309200.0,5322856.0,7380371.0,2.0,New Hampshire,0.010255336961071579
137,301310,09/30/2019,82.0,0.0,0.0,4482.0,0.018295403837572513,0.0,0.573093,12432777.0,7125137.0,893024.0,526888.0,3432686.0,2.0,New Hampshire,0.018295403837572513
138,172004,08/31/2019,199.0,0.0,0.0,2059.0,0.09664885866925692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kansas,0.09664885866925692
140,31305,09/30/2019,164.0,0.0,0.0,522.0,0.31417624521072796,0.0,160.26521,0.0,0.0,0.0,0.0,0.0,2.0,Arizona,0.31417624521072796
141,153030,09/30/2019,248.0,719.0,0.0,9139.0,0.10581026370500055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Indiana,0.10581026370500055
142,154065,12/31/2018,29.0,0.0,0.0,1602.0,0.018102372034956304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Indiana,0.018102372034956304
144,251325,09/30/2019,16.0,37.0,0.0,5128.0,0.010335413416536661,0.0,0.473351,3263734.0,1544892.0,187893.0,88939.0,3138772.0,2.0,Mississippi,0.010335413416536661
145,451314,09/30/2019,0.0,11.0,0.0,839.0,0.013110846245530394,0.0,0.759731,1071331.0,813923.0,2631869.0,1964122.0,3124339.0,2.0,Texas,0.013110846245530394
146,451347,09/30/2019,156.0,0.0,0.0,3109.0,0.05017690575747829,0.0,0.541288,1974485.0,1068765.0,2622368.0,1419456.0,1690886.0,2.0,Texas,0.05017690575747829
147,14014,09/30/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alabama,0.0
148,271315,09/30/2019,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Montana,0.0
149,341304,09/30/2019,63.0,0.0,0.0,1454.0,0.04332874828060523,0.0,0.435664,4919897.0,2143422.0,1451600.0,872489.0,3014841.0,2.0,North Carolina,0.04332874828060523
150,341318,09/30/2019,1072.0,0.0,60.0,5756.0,0.19666435024322446,0.0,0.343479,18643654.0,6403704.0,150822.0,61834.0,4201254.0,2.0,North Carolina,0.19666435024322446
151,341324,09/30/2019,774.0,0.0,0.0,3052.0,0.25360419397116646,0.0,0.345141,13421808.0,4632416.0,416925.0,121877.0,5420141.0,2.0,North Carolina,0.25360419397116646
152,371301,09/30/2019,16.0,0.0,0.0,1936.0,0.008264462809917356,0.0,0.51475,0.0,0.0,6211.0,3197.0,142079.0,2.0,Oklahoma,0.008264462809917356
153,371318,09/30/2019,5.0,0.0,0.0,867.0,0.0057670126874279125,0.0,0.804948,0.0,0.0,17500.0,14087.0,93528.0,1.0,Oklahoma,0.0057670126874279125
